occ_code	naics	own	tot_emp	h_mean	occ_title	year
00-0000	5239		265490	32.38	Industry Total	2002
00-0000	5241		1289850	22.68	Industry Total	2002
00-0000	5242		826960	21.27	Industry Total	2002
00-0000	5251		47330	24.58	Industry Total	2002
00-0000	5259		38250	26.09	Industry Total	2002
00-0000	5311		604540	13.95	Industry Total	2002
00-0000	5312		306920	18.75	Industry Total	2002
00-0000	5313		455990	16.68	Industry Total	2002
00-0000	5321		195270	13.4	Industry Total	2002
00-0000	5322		281650	11.04	Industry Total	2002
00-0000	5323		62850	15.38	Industry Total	2002
00-0000	5324		101450	18.53	Industry Total	2002
00-0000	5331		26750	24.8	Industry Total	2002
00-0000	5411		1127860	28.84	Industry Total	2002
00-0000	5412		800410	22.29	Industry Total	2002
00-0000	5413		1242380	26.04	Industry Total	2002
00-0000	5414		124100	22.67	Industry Total	2002
00-0000	5415		1119150	31.64	Industry Total	2002
00-0000	5416		750750	27.06	Industry Total	2002
00-0000	5417		532400	29.76	Industry Total	2002
00-0000	5418		439700	23.1	Industry Total	2002
00-0000	5419		506840	15.48	Industry Total	2002
00-0000	5511		1686730	25.11	Industry Total	2002
00-0000	5611		294760	22.0	Industry Total	2002
00-0000	5612		101740	16.49	Industry Total	2002
00-0000	5613		3383840	12.0	Industry Total	2002
00-0000	5614		753310	13.63	Industry Total	2002
00-0000	5615		250150	15.4	Industry Total	2002
00-0000	5616		736730	10.81	Industry Total	2002
00-0000	5617		1640630	10.79	Industry Total	2002
00-0000	5619		289660	15.0	Industry Total	2002
00-0000	5621		108100	14.96	Industry Total	2002
00-0000	5622		114500	19.0	Industry Total	2002
00-0000	5629		96080	18.32	Industry Total	2002
00-0000	6111		8031440	17.86	Industry Total	2002
00-0000	6112		681710	20.79	Industry Total	2002
00-0000	6113		2523200	21.33	Industry Total	2002
00-0000	6114		88350	21.4	Industry Total	2002
00-0000	6115		124270	18.73	Industry Total	2002
00-0000	6116		224680	15.4	Industry Total	2002
00-0000	6117		57690	20.07	Industry Total	2002
00-0000	6211		2017430	25.59	Industry Total	2002
00-0000	6212		734060	22.66	Industry Total	2002
00-0000	6213		496890	19.28	Industry Total	2002
00-0000	6214		415820	19.52	Industry Total	2002
00-0000	6215		177270	19.09	Industry Total	2002
00-0000	6216		697050	13.98	Industry Total	2002
00-0000	6219		190730	14.74	Industry Total	2002
00-0000	6221		4689160	19.13	Industry Total	2002
00-0000	6222		252350	17.74	Industry Total	2002
00-0000	6223		171600	19.77	Industry Total	2002
00-0000	6231		1574060	12.39	Industry Total	2002
00-0000	6232		484860	11.84	Industry Total	2002
00-0000	6233		536720	11.07	Industry Total	2002
00-0000	6239		167760	12.78	Industry Total	2002
00-0000	6241		780110	12.65	Industry Total	2002
00-0000	6242		128150	13.3	Industry Total	2002
00-0000	6243		308330	11.88	Industry Total	2002
00-0000	6244		720640	9.71	Industry Total	2002
00-0000	7111		128800	18.22	Industry Total	2002
00-0000	7112		126330	16.49	Industry Total	2002
00-0000	7113		72870	14.2	Industry Total	2002
00-0000	7114		15790	25.68	Industry Total	2002
00-0000	7115		43090	20.75	Industry Total	2002
00-0000	7121		115180	13.85	Industry Total	2002
00-0000	7131		145430	10.14	Industry Total	2002
00-0000	7132		139880	10.69	Industry Total	2002
00-0000	7139		990400	11.21	Industry Total	2002
00-0000	7211		1710830	10.38	Industry Total	2002
00-0000	7212		42400	10.3	Industry Total	2002
00-0000	7213		12600	9.7	Industry Total	2002
00-0000	7221		3982650	8.74	Industry Total	2002
00-0000	7222		3558120	8.1	Industry Total	2002
00-0000	7223		532300	10.25	Industry Total	2002
00-0000	7224		387740	8.52	Industry Total	2002
00-0000	8111		892720	13.73	Industry Total	2002
00-0000	8112		102710	17.79	Industry Total	2002
00-0000	8113		153900	16.78	Industry Total	2002
00-0000	8114		81880	14.3	Industry Total	2002
00-0000	8121		533470	10.84	Industry Total	2002
00-0000	8122		139340	15.15	Industry Total	2002
00-0000	8123		363270	10.3	Industry Total	2002
00-0000	8129		226950	11.03	Industry Total	2002
00-0000	8131		169430	13.56	Industry Total	2002
00-0000	8132		127420	19.32	Industry Total	2002
00-0000	8133		161680	14.53	Industry Total	2002
00-0000	8134		411780	10.87	Industry Total	2002
00-0000	8139		426330	19.61	Industry Total	2002
00-0000	9991		2630430	23.85	Industry Total	2002
00-0000	9992		2227250	19.42	Industry Total	2002
00-0000	9993		5288450	17.61	Industry Total	2002
11-0000	1133		2060	30.97	Management Occupations	2002
11-0000	1151		6380	32.59	Management Occupations	2002
11-0000	1152		1170	28.62	Management Occupations	2002
11-0000	2111		12000	57.06	Management Occupations	2002
11-0000	2121		2430	41.45	Management Occupations	2002
11-0000	2122		1040	44.61	Management Occupations	2002
11-0000	2123		5320	39.48	Management Occupations	2002
11-0000	2131		10200	42.5	Management Occupations	2002
11-0000	2211		26460	45.77	Management Occupations	2002
11-0000	2212		7020	45.17	Management Occupations	2002
11-0000	2213		4250	35.63	Management Occupations	2002
11-0000	2361		81510	37.95	Management Occupations	2002
11-0000	2362		86540	39.55	Management Occupations	2002
11-0000	2371		23440	38.49	Management Occupations	2002
11-0000	2372		15040	43.71	Management Occupations	2002
11-0000	2373		21150	41.03	Management Occupations	2002
11-0000	2379		8110	40.52	Management Occupations	2002
11-0000	2381		38680	39.53	Management Occupations	2002
11-0000	2382		93940	40.35	Management Occupations	2002
11-0000	2383		33540	38.52	Management Occupations	2002
11-0000	2389		29650	37.32	Management Occupations	2002
11-0000	3111		3080	37.23	Management Occupations	2002
11-0000	3112		3860	42.35	Management Occupations	2002
11-0000	3113		3960	44.17	Management Occupations	2002
11-0000	3114		7130	40.89	Management Occupations	2002
11-0000	3115		6570	39.16	Management Occupations	2002
11-0000	3116		11030	35.57	Management Occupations	2002
11-0000	3117		1560	39.93	Management Occupations	2002
11-0000	3118		10880	36.17	Management Occupations	2002
11-0000	3119		8410	42.07	Management Occupations	2002
11-0000	3121		11470	40.06	Management Occupations	2002
11-0000	3122		1380	40.44	Management Occupations	2002
11-0000	3131		1740	37.99	Management Occupations	2002
11-0000	3132		5850	38.74	Management Occupations	2002
11-0000	3133		4080	42.39	Management Occupations	2002
11-0000	3141		4030	39.17	Management Occupations	2002
11-0000	3149		4050	37.64	Management Occupations	2002
11-0000	3151		1780	38.71	Management Occupations	2002
11-0000	3152		8530	43.46	Management Occupations	2002
11-0000	3159		1180	39.47	Management Occupations	2002
11-0000	3161		360	40.63	Management Occupations	2002
11-0000	3162		720	40.39	Management Occupations	2002
11-0000	3169		1070	39.25	Management Occupations	2002
11-0000	3211		4610	37.3	Management Occupations	2002
11-0000	3212		4510	37.59	Management Occupations	2002
11-0000	3219		14170	36.55	Management Occupations	2002
11-0000	3221		5950	44.45	Management Occupations	2002
11-0000	3222		18030	42.86	Management Occupations	2002
11-0000	3231		38330	40.95	Management Occupations	2002
11-0000	3241		7740	46.7	Management Occupations	2002
11-0000	3251		13360	46.78	Management Occupations	2002
11-0000	3252		7340	45.99	Management Occupations	2002
11-0000	3253		3210	42.94	Management Occupations	2002
11-0000	3254		34380	51.99	Management Occupations	2002
11-0000	3255		6290	45.74	Management Occupations	2002
11-0000	3256		8740	46.43	Management Occupations	2002
11-0000	3259		7950	44.94	Management Occupations	2002
11-0000	3261		34440	41.1	Management Occupations	2002
11-0000	3262		7630	39.27	Management Occupations	2002
11-0000	3271		3550	38.45	Management Occupations	2002
11-0000	3272		4720	40.43	Management Occupations	2002
11-0000	3273		11340	38.59	Management Occupations	2002
11-0000	3274		940	37.9	Management Occupations	2002
11-0000	3279		3980	39.63	Management Occupations	2002
11-0000	3311		3700	41.74	Management Occupations	2002
11-0000	3312		3280	42.71	Management Occupations	2002
11-0000	3313		3110	41.84	Management Occupations	2002
11-0000	3314		4140	42.73	Management Occupations	2002
11-0000	3315		7440	41.7	Management Occupations	2002
11-0000	3321		6750	42.99	Management Occupations	2002
11-0000	3322		3230	41.99	Management Occupations	2002
11-0000	3323		23280	39.48	Management Occupations	2002
11-0000	3324		5640	40.18	Management Occupations	2002
11-0000	3325		2150	41.43	Management Occupations	2002
11-0000	3326		3910	40.32	Management Occupations	2002
11-0000	3327		20230	40.95	Management Occupations	2002
11-0000	3328		8790	41.33	Management Occupations	2002
11-0000	3329		17640	42.35	Management Occupations	2002
11-0000	3331		13850	39.51	Management Occupations	2002
11-0000	3332		11760	44.79	Management Occupations	2002
11-0000	3333		10690	45.34	Management Occupations	2002
11-0000	3334		7970	40.39	Management Occupations	2002
11-0000	3335		14110	43.59	Management Occupations	2002
11-0000	3336		6080	44.44	Management Occupations	2002
11-0000	3339		21490	42.41	Management Occupations	2002
11-0000	3341		22170	54.99	Management Occupations	2002
11-0000	3342		16690	49.16	Management Occupations	2002
11-0000	3343		3320	47.33	Management Occupations	2002
11-0000	3344		39440	50.57	Management Occupations	2002
11-0000	3345		44580	48.31	Management Occupations	2002
11-0000	3346		3960	49.09	Management Occupations	2002
11-0000	3351		4040	44.12	Management Occupations	2002
11-0000	3352		3320	43.39	Management Occupations	2002
11-0000	3353		10250	43.39	Management Occupations	2002
11-0000	3359		8840	44.2	Management Occupations	2002
11-0000	3361		8110	47.15	Management Occupations	2002
11-0000	3362		6700	39.83	Management Occupations	2002
11-0000	3363		26830	43.03	Management Occupations	2002
11-0000	3364		28970	46.32	Management Occupations	2002
11-0000	3365		1010	39.66	Management Occupations	2002
11-0000	3366		5790	39.58	Management Occupations	2002
11-0000	3369		2140	43.18	Management Occupations	2002
11-0000	3371		16090	35.58	Management Occupations	2002
11-0000	3372		7760	40.0	Management Occupations	2002
11-0000	3379		2400	39.92	Management Occupations	2002
11-0000	3391		20130	46.8	Management Occupations	2002
11-0000	3399		23290	41.56	Management Occupations	2002
11-0000	4231		22360	41.1	Management Occupations	2002
11-0000	4232		7350	46.09	Management Occupations	2002
11-0000	4233		14430	43.62	Management Occupations	2002
11-0000	4234		50650	49.07	Management Occupations	2002
11-0000	4235		9300	47.44	Management Occupations	2002
11-0000	4236		35360	47.01	Management Occupations	2002
11-0000	4237		16940	43.56	Management Occupations	2002
11-0000	4238		49790	43.95	Management Occupations	2002
11-0000	4239		17560	43.05	Management Occupations	2002
11-0000	4241		9990	47.44	Management Occupations	2002
11-0000	4242		14650	47.37	Management Occupations	2002
11-0000	4243		10070	51.21	Management Occupations	2002
11-0000	4244		34340	40.0	Management Occupations	2002
11-0000	4245		5480	34.26	Management Occupations	2002
11-0000	4246		11610	46.99	Management Occupations	2002
11-0000	4247		8540	39.26	Management Occupations	2002
11-0000	4248		10560	43.52	Management Occupations	2002
11-0000	4249		22670	39.38	Management Occupations	2002
11-0000	4251		41650	48.2	Management Occupations	2002
11-0000	4411		82350	48.88	Management Occupations	2002
11-0000	4412		8920	36.41	Management Occupations	2002
11-0000	4413		20060	30.98	Management Occupations	2002
11-0000	4421		14650	37.49	Management Occupations	2002
11-0000	4422		11090	34.02	Management Occupations	2002
11-0000	4431		28380	38.32	Management Occupations	2002
11-0000	4441		40750	33.57	Management Occupations	2002
11-0000	4442		7730	31.43	Management Occupations	2002
11-0000	4451		55470	26.8	Management Occupations	2002
11-0000	4452		10450	34.38	Management Occupations	2002
11-0000	4453		5940	33.4	Management Occupations	2002
11-0000	4461		32570	31.31	Management Occupations	2002
11-0000	4471		23180	24.0	Management Occupations	2002
11-0000	4481		25230	30.7	Management Occupations	2002
11-0000	4482		5420	29.85	Management Occupations	2002
11-0000	4483		6840	40.9	Management Occupations	2002
11-0000	4511		15550	29.27	Management Occupations	2002
11-0000	4512		8230	27.97	Management Occupations	2002
11-0000	4521		29850	28.56	Management Occupations	2002
11-0000	4529		20320	23.75	Management Occupations	2002
11-0000	4531		3560	25.47	Management Occupations	2002
11-0000	4532		18250	32.57	Management Occupations	2002
11-0000	4533		3590	27.73	Management Occupations	2002
11-0000	4539		14510	32.56	Management Occupations	2002
11-0000	4541		12820	41.52	Management Occupations	2002
11-0000	4542		3270	30.25	Management Occupations	2002
11-0000	4543		8660	34.75	Management Occupations	2002
11-0000	4811		12170	36.9	Management Occupations	2002
11-0000	4812		2480	40.78	Management Occupations	2002
11-0000	4821		8690	38.02	Management Occupations	2002
11-0000	4831		2750	45.37	Management Occupations	2002
11-0000	4832		1230	38.45	Management Occupations	2002
11-0000	4841		33350	34.8	Management Occupations	2002
11-0000	4842		15280	34.08	Management Occupations	2002
11-0000	4851		950	28.44	Management Occupations	2002
11-0000	4852		710	27.5	Management Occupations	2002
11-0000	4853		2090	32.65	Management Occupations	2002
11-0000	4854		2840	30.62	Management Occupations	2002
11-0000	4855		1020	30.88	Management Occupations	2002
11-0000	4859		1810	29.58	Management Occupations	2002
11-0000	4861		520	40.49	Management Occupations	2002
11-0000	4862		2780	47.46	Management Occupations	2002
11-0000	4869		370	43.87	Management Occupations	2002
11-0000	4871		380	30.9	Management Occupations	2002
11-0000	4872		550	34.22	Management Occupations	2002
11-0000	4879		130	36.41	Management Occupations	2002
11-0000	4881		6120	39.0	Management Occupations	2002
11-0000	4882		930	32.85	Management Occupations	2002
11-0000	4883		2910	42.62	Management Occupations	2002
11-0000	4884		2460	34.19	Management Occupations	2002
11-0000	4885		14460	43.28	Management Occupations	2002
11-0000	4889		1340	35.17	Management Occupations	2002
11-0000	4921		16720	32.8	Management Occupations	2002
11-0000	4922		2040	36.59	Management Occupations	2002
11-0000	4931		20960	35.8	Management Occupations	2002
11-0000	5111		51440	42.02	Management Occupations	2002
11-0000	5112		32170	53.56	Management Occupations	2002
11-0000	5121		26780	50.61	Management Occupations	2002
11-0000	5122		2630	43.2	Management Occupations	2002
11-0000	5151		23100	42.23	Management Occupations	2002
11-0000	5152		6760	47.7	Management Occupations	2002
11-0000	5161		5050	52.2	Management Occupations	2002
11-0000	5171		46930	40.55	Management Occupations	2002
11-0000	5172		16890	42.95	Management Occupations	2002
11-0000	5173		12940	43.26	Management Occupations	2002
11-0000	5174		1100	46.98	Management Occupations	2002
11-0000	5175		7230	40.51	Management Occupations	2002
11-0000	5179		930	43.6	Management Occupations	2002
11-0000	5181		18080	51.95	Management Occupations	2002
11-0000	5182		28000	45.44	Management Occupations	2002
11-0000	5191		2610	41.47	Management Occupations	2002
11-0000	5211		1960	47.89	Management Occupations	2002
11-0000	5221		188480	37.8	Management Occupations	2002
11-0000	5222		78740	46.11	Management Occupations	2002
11-0000	5223		24550	44.3	Management Occupations	2002
11-0000	5231		49920	57.77	Management Occupations	2002
11-0000	5232		1510	58.02	Management Occupations	2002
11-0000	5239		38920	60.85	Management Occupations	2002
11-0000	5241		107030	46.81	Management Occupations	2002
11-0000	5242		62390	48.06	Management Occupations	2002
11-0000	5251		5090	46.25	Management Occupations	2002
11-0000	5259		5600	49.03	Management Occupations	2002
11-0000	5311		77570	25.21	Management Occupations	2002
11-0000	5312		34950	32.82	Management Occupations	2002
11-0000	5313		73440	28.07	Management Occupations	2002
11-0000	5321		10550	31.24	Management Occupations	2002
11-0000	5322		13180	29.72	Management Occupations	2002
11-0000	5323		5480	32.36	Management Occupations	2002
11-0000	5324		9300	39.6	Management Occupations	2002
11-0000	5331		5490	45.77	Management Occupations	2002
11-0000	5411		30310	46.86	Management Occupations	2002
11-0000	5412		63640	47.13	Management Occupations	2002
11-0000	5413		130640	46.3	Management Occupations	2002
11-0000	5414		9770	47.41	Management Occupations	2002
11-0000	5415		124550	52.36	Management Occupations	2002
11-0000	5416		93420	48.67	Management Occupations	2002
11-0000	5417		66210	50.92	Management Occupations	2002
11-0000	5418		55470	48.83	Management Occupations	2002
11-0000	5419		21930	41.91	Management Occupations	2002
11-0000	5511		277590	48.34	Management Occupations	2002
11-0000	5611		48830	42.85	Management Occupations	2002
11-0000	5612		4950	34.57	Management Occupations	2002
11-0000	5613		54740	35.46	Management Occupations	2002
11-0000	5614		37510	37.7	Management Occupations	2002
11-0000	5615		14580	35.69	Management Occupations	2002
11-0000	5616		15940	32.16	Management Occupations	2002
11-0000	5617		48270	30.87	Management Occupations	2002
11-0000	5619		16430	39.61	Management Occupations	2002
11-0000	5621		4040	36.21	Management Occupations	2002
11-0000	5622		8760	39.36	Management Occupations	2002
11-0000	5629		7130	38.6	Management Occupations	2002
11-0000	6111		294130	34.85	Management Occupations	2002
11-0000	6112		42400	32.11	Management Occupations	2002
11-0000	6113		175010	34.84	Management Occupations	2002
11-0000	6114		10220	36.92	Management Occupations	2002
11-0000	6115		10020	32.27	Management Occupations	2002
11-0000	6116		12470	27.74	Management Occupations	2002
11-0000	6117		5320	35.65	Management Occupations	2002
11-0000	6211		58030	33.77	Management Occupations	2002
11-0000	6212		4350	29.15	Management Occupations	2002
11-0000	6213		13650	34.46	Management Occupations	2002
11-0000	6214		26880	31.6	Management Occupations	2002
11-0000	6215		10820	41.05	Management Occupations	2002
11-0000	6216		27650	31.76	Management Occupations	2002
11-0000	6219		11060	33.08	Management Occupations	2002
11-0000	6221		168660	34.87	Management Occupations	2002
11-0000	6222		10650	31.89	Management Occupations	2002
11-0000	6223		7440	35.8	Management Occupations	2002
11-0000	6231		52430	26.6	Management Occupations	2002
11-0000	6232		29600	23.42	Management Occupations	2002
11-0000	6233		25250	23.7	Management Occupations	2002
11-0000	6239		13410	25.18	Management Occupations	2002
11-0000	6241		63880	24.2	Management Occupations	2002
11-0000	6242		15700	23.56	Management Occupations	2002
11-0000	6243		21900	24.9	Management Occupations	2002
11-0000	6244		49360	18.08	Management Occupations	2002
11-0000	7111		8660	31.02	Management Occupations	2002
11-0000	7112		7070	38.61	Management Occupations	2002
11-0000	7113		4510	35.98	Management Occupations	2002
11-0000	7114		1290	47.84	Management Occupations	2002
11-0000	7115		1760	41.27	Management Occupations	2002
11-0000	7121		9110	31.29	Management Occupations	2002
11-0000	7131		4350	31.88	Management Occupations	2002
11-0000	7132		5670	29.33	Management Occupations	2002
11-0000	7139		45310	26.7	Management Occupations	2002
11-0000	7211		83230	24.0	Management Occupations	2002
11-0000	7212		3360	22.65	Management Occupations	2002
11-0000	7213		770	20.43	Management Occupations	2002
11-0000	7221		131150	22.54	Management Occupations	2002
